gene	AD	CTL	delta	z_change	perc_AD	perc_CTL	delta_perc	HigherNetwork
ENSG00000106524	14	42	-28	-0.3939185595283735	0.40568283249033027	0.4869086581374591	-0.08122582564712882	Control
ENSG00000105143	57	43	14	0.14156092604753132	0.6157393632847367	0.49375185956560547	0.1219875037191312	AD
ENSG00000166200	10	13	-3	-0.0751807704950968	0.3635822671823862	0.25825647128830703	0.10532579589407914	Control
ENSG00000125386	12	50	-38	-0.5214136751416841	0.3882772984230884	0.5284141624516513	-0.1401368640285629	Control
ENSG00000143294	1	1	0	-0.03693223581110361	0.0589110383814341	0.02008330853912526	0.03882772984230884	Control
ENSG00000145817	34	57	-23	-0.33017100172171815	0.5361499553704254	0.5563820291579887	-0.02023207378756331	Control
ENSG00000101182	92	34	58	0.7025394347460983	0.686254091044332	0.43588217792323714	0.25037191312109486	AD
ENSG00000173452	33	36	-3	-0.0751807704950968	0.5322820589110384	0.4506099375185957	0.08167212139244273	Control
ENSG00000256525	15	39	-24	-0.34292051328304923	0.41594763463254986	0.470395715560845	-0.05444808092829512	Control
ENSG00000136813	16	1	15	0.1543104376088624	0.42591490627789347	0.02008330853912526	0.4058315977387682	AD
ENSG00000104442	18	36	-18	-0.26642344391506284	0.44346920559357333	0.4506099375185957	-0.007140731925022348	Control
